action_id,action_time_utc,action_year,trade_id,source_id,direction,entry_time_utc,candidate_endpoint_exit_time_utc,positions_in_action,action_sample_weight,initial_risk_usd,protected_close_pnl_usd,candidate_endpoint_pnl_usd,keep_open_utility_r,own_open_pnl_r,basket_open_pnl_r,basket_peak_pnl_r,basket_giveback_from_peak_r,own_risk_share,own_open_pnl_share,holding_hours,minutes_since_protection_arm,open_position_count,close_hour_sin,close_hour_cos,fold,predicted_keep_open_utility_r,nominated_skip
2026-01-26T04:32:30.000Z|V9_BREAK_20260126T011500Z_LONG,2026-01-26T04:32:30.000Z,2026,V9_BREAK_20260126T011500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2026-01-26T01:15:00.000Z,2026-01-26T06:50:00.000Z,1,1.0,18.090835611976516,7.1140346082897,34.89570583224341,1.535676506040531,0.3932396911273716,0.3932396911273716,1.8050042191899638,1.4117645280625923,1.0,1.0,3.2916666666666665,130.08333333333334,1.0,0.9271838545667874,0.37460659341591196,F4,0.5991979334518288,True
2026-02-20T15:03:05.000Z|2026-02-20 12:45:00|LONG|r1_h1_pullback_long_v1,2026-02-20T15:03:05.000Z,2026,2026-02-20 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,LONG,2026-02-20T12:45:00.000Z,2026-02-20T15:06:29.000Z,1,1.0,20.6899999999996,6.8400000000001455,-21.0,-1.345577573707138,0.3305944900918452,0.3305944900918452,1.7955534074432264,1.4649589173513813,1.0,1.0,2.301388888888889,17.833333333333332,1.0,-0.7163019434246541,-0.6977904598416802,F4,0.4635395253415343,True
2026-03-10T14:07:45.000Z|V25_f1ec6704a9640a26928185a8,2026-03-10T14:07:45.000Z,2026,V25_f1ec6704a9640a26928185a8,V25_CHOP,LONG,2026-03-10T08:15:00.301Z,2026-03-10T15:33:57.994Z,1,1.0,26.430651783162485,9.954775367439083,51.13307893376384,1.5579753350069554,0.37663752862049066,0.37663752862049066,1.7552263087584026,1.378588780137912,1.0,1.0,5.879083055555555,43.583333333333336,1.0,-0.5262139236518696,-0.8503522249955628,F4,0.7983554358362969,True
2026-03-27T05:58:05.000Z|V9_BREAK_20260327T034000Z_LONG,2026-03-27T05:58:05.000Z,2026,V9_BREAK_20260327T034000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2026-03-27T03:40:00.000Z,2026-03-27T08:55:00.000Z,1,1.0,17.837939036211438,8.66154054818881,-19.10639848802211,-1.5566786600089475,0.48556845780253416,0.48556845780253416,1.6213498930273065,1.1357814352247724,1.0,1.0,2.301388888888889,19.75,1.0,0.9999619230641713,0.008726535498373897,F4,0.3617880656657697,True
2026-04-15T09:13:40.000Z|V7_20260415T090500Z_SHORT,2026-04-15T09:13:40.000Z,2026,V7_20260415T090500Z_SHORT,V7_SWING_HEALTH,SHORT,2026-04-15T09:05:00.000Z,2026-04-15T09:50:00.000Z,1,1.0,11.946556735421161,5.3817346632289045,22.984848134071704,1.473488458699579,0.45048416731427154,0.45048416731427154,1.7211431811363183,1.2706590138220466,1.0,1.0,0.14444444444444443,2.0,1.0,0.6658816660008343,-0.7460573750616994,F4,-0.20641120701485033,False
2026-04-21T22:00:15.000Z|9697fd829d301579d5da4ad0,2026-04-21T22:00:15.000Z,2026,9697fd829d301579d5da4ad0,R3_COMPRESSION,SHORT,2026-04-21T15:00:00.104Z,2026-04-22T03:32:31.463Z,1,1.0,26.18127956640833,12.361031210915034,-28.051968789083613,-1.543583838119593,0.4721324326246739,0.4721324326246739,2.6002560737429548,2.128123641118281,1.0,1.0,7.004137777777777,269.6666666666667,1.0,-0.5000000000000004,0.8660254037844384,F4,0.26360884517433536,True
2026-04-28T00:27:15.000Z|V9_BREAK_20260427T232000Z_LONG,2026-04-28T00:27:15.000Z,2026,V9_BREAK_20260427T232000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,LONG,2026-04-27T23:20:00.000Z,2026-04-28T01:05:00.000Z,1,1.0,4.869381376866211,2.1410100978233917,-5.438371279042576,-1.5565388681352028,0.4396883160548994,0.4396883160548994,1.8320623108729335,1.392373994818034,1.0,1.0,1.1208333333333333,19.333333333333332,1.0,0.11753739745783764,0.9930684569549263,F4,0.459949861548577,True
2026-04-28T02:05:25.000Z|V9_BREAK_20260428T015500Z_SHORT,2026-04-28T02:05:25.000Z,2026,V9_BREAK_20260428T015500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2026-04-28T01:55:00.000Z,2026-04-28T05:05:00.000Z,1,1.0,8.098934071897677,3.7888727408495253,15.44674088464451,1.43943240435138,0.4678236305190403,0.4678236305190403,1.6013061256851366,1.1334824951660962,1.0,1.0,0.1736111111111111,5.25,1.0,0.5187732581605213,0.8549118706729466,F4,-0.00911406921507979,False
2026-05-01T01:56:50.000Z|V9_BREAK_20260501T000000Z_SHORT,2026-05-01T01:56:50.000Z,2026,V9_BREAK_20260501T000000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2026-05-01T00:00:00.000Z,2026-05-01T02:15:00.000Z,1,1.0,6.768580576047947,3.3687584711984746,-7.439822104849896,-1.596875512466649,0.4977053066516691,0.4977053066516691,1.64314487302624,1.1454395663745707,1.0,1.0,1.9472222222222222,36.916666666666664,1.0,0.48480962024633706,0.8746197071393957,F4,-0.09812682570692655,False
2026-05-21T06:01:40.000Z|V9_BREAK_20260521T023000Z_SHORT,2026-05-21T06:01:40.000Z,2026,V9_BREAK_20260521T023000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2026-05-21T02:30:00.000Z,2026-05-21T07:30:00.000Z,1,1.0,12.818401690939284,6.256163248786805,24.62296663066533,1.4328466079246949,0.4880611015029267,0.4880611015029267,1.534993497878524,1.0469323963755972,1.0,1.0,3.5277777777777777,13.0,1.0,0.9999904807207345,-0.00436330928474646,F4,-0.050233273773426346,False
2026-06-05T06:33:20.000Z|V25_83cae13e3a3e29396436b5fb,2026-06-05T06:33:20.000Z,2026,V25_83cae13e3a3e29396436b5fb,V25_CHOP,SHORT,2026-06-05T00:30:00.047Z,2026-06-05T11:51:39.802Z,1,1.0,16.163015003304245,7.916167371940869,-17.443832628058804,-1.5690141965973097,0.48977046487444004,0.48977046487444004,1.5570218407145007,1.0672513758400608,1.0,1.0,6.0555425,14.833333333333334,1.0,0.9896513868196702,-0.14349262199117915,F4,0.01598305275746431,True
2026-06-09T13:21:25.000Z|V7_20260609T081000Z_LONG,2026-06-09T13:21:25.000Z,2026,V7_20260609T081000Z_LONG,V7_SWING_HEALTH,LONG,2026-06-09T08:10:00.000Z,2026-06-09T13:50:00.000Z,1,1.0,10.9179289170033,5.22146466526058,20.907322499267618,1.4367063527569124,0.4782468089830486,0.4782468089830486,1.5452990025412185,1.0670521935581698,1.0,1.0,5.190277777777778,33.666666666666664,1.0,-0.34611705707749263,-0.9381913359224843,F4,0.1586613524636557,True
2026-06-11T04:00:05.000Z|V9_BREAK_20260611T023500Z_SHORT,2026-06-11T04:00:05.000Z,2026,V9_BREAK_20260611T023500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2026-06-11T02:35:00.000Z,2026-06-11T05:35:00.000Z,1,1.0,21.788916483371178,-3.1701958241686405,-23.222112307539955,-0.9202805701088669,-0.14549579950834474,-0.14549579950834474,11.341786590187935,11.48728238969628,1.0,-1.0,1.4180555555555556,1709.25,1.0,0.8660254037844386,0.5000000000000001,F4,-0.18702563053208676,False
2026-06-12T02:02:15.000Z|V9_BREAK_20260612T004500Z_SHORT,2026-06-12T02:02:15.000Z,2026,V9_BREAK_20260612T004500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,SHORT,2026-06-12T00:45:00.000Z,2026-06-12T08:40:00.000Z,1,1.0,19.20315128372565,9.1043910469253,-20.578760236800846,-1.545743760758794,0.47410921845109455,0.47410921845109455,1.5801776801415635,1.1060684616904688,1.0,1.0,1.2875,25.25,1.0,0.5075383629607041,0.8616291604415258,F4,-0.02670058491771382,False
